Romance,Thriller,Fantasy,Science Fiction,Mystery,Non-Fiction,Historical,Horror,Adventure,Biography,ISBN
7,2,4,10,1,5,6,7,3,8,0333782690
1,7,5,3,1,3,2,3,3,10,3822816124
6,0,8,4,2,6,6,7,9,3,0439206480
8,1,5,2,7,7,5,3,7,5,0452284899
8,6,8,7,3,5,6,3,3,9,1551100207
2,9,5,10,1,10,3,7,2,7,0307127397
6,6,10,8,3,10,7,1,2,3,0689830149
8,0,6,1,4,0,5,2,5,7,0064420817
7,3,6,5,1,5,1,3,4,8,081292911X
2,4,1,2,4,6,5,1,8,7,8420632899
8,8,4,10,6,6,9,8,8,5,0142302236
2,7,0,9,10,3,9,1,4,6,0312251939
10,0,3,2,3,5,9,5,0,2,2266132415
0,0,0,2,1,3,6,10,10,1,0553011413
1,10,6,8,10,2,9,7,5,5,0571204643
2,9,8,8,3,9,5,4,3,1,0689712065
3,6,2,2,10,2,8,0,4,8,0141182393
6,0,3,5,4,1,0,10,3,9,0440402506
4,3,2,9,7,5,10,2,5,9,0140194592
7,6,0,5,0,3,9,2,6,1,1571515364
3,4,1,8,1,5,7,6,5,7,0307602141
4,9,8,1,5,9,10,6,8,4,0762703377
5,8,9,5,10,0,3,3,2,7,1570624704
5,6,8,7,2,3,0,3,8,4,1590030338
2,1,5,3,5,2,2,0,8,6,0811834581
8,10,0,7,1,2,0,6,10,4,1561582948
10,2,3,9,5,5,1,6,1,8,1412019982
1,4,7,7,10,3,6,7,7,4,0312850565
9,1,1,4,3,3,2,8,7,3,0060586109
6,7,5,1,7,2,3,3,6,7,0002240114
8,0,0,6,3,9,7,4,0,1,1840185716
9,2,1,8,6,1,6,9,0,4,0135177154
4,8,3,3,5,10,1,9,5,6,0525455353
3,9,8,4,2,8,0,7,0,9,0394898001
7,4,6,7,10,0,0,6,0,3,1568380550
5,1,9,4,9,9,10,10,9,10,0425155781
5,4,9,7,10,3,7,10,2,6,037326173X
4,4,5,4,0,8,10,3,4,0,1571314024
2,2,7,10,7,8,9,6,5,7,0140435131
2,9,9,9,7,2,1,8,0,9,1851705384
9,1,6,0,4,8,8,10,3,9,0691010242
1,8,10,3,2,2,6,1,4,1,2070768155
6,6,2,2,7,6,3,1,2,10,0609605143
10,10,2,4,6,3,0,2,2,0,0373167571
7,3,4,2,3,0,3,1,9,5,0373167644
1,8,1,3,3,10,0,10,6,0,0375402624
7,2,7,7,9,9,4,2,10,10,0140100180
10,8,0,0,1,9,5,1,3,5,0140092587
1,3,6,0,8,9,9,6,8,6,0140268189
10,0,6,10,8,7,3,4,2,9,3453156285
9,1,2,6,7,1,8,3,1,6,2864242222
10,1,6,7,8,10,0,1,1,6,0385334818
5,10,8,2,7,4,4,9,10,4,0525462635
7,6,10,6,3,5,0,5,4,0,2213594740
10,0,2,3,0,9,6,1,10,3,2020147467
8,7,1,10,10,8,0,5,2,0,2253008737
7,5,3,2,9,1,4,7,7,2,0848714792
8,9,4,6,10,8,6,9,2,1,0671745840
6,9,7,3,0,5,8,3,2,5,0345412257
5,3,6,10,1,0,10,5,2,2,013675869X
0,1,2,0,7,5,8,0,10,3,1854103318
3,4,10,1,0,8,4,7,2,3,0517547112
3,5,3,4,4,7,8,10,7,4,0060526483
5,3,1,10,10,4,0,0,0,3,0786000503
4,3,5,1,4,5,4,5,7,1,1889770000
6,5,9,7,8,7,4,3,2,9,0964106515
8,6,0,2,2,5,1,3,1,4,207038473X
3,3,3,3,4,1,5,0,9,1,0471594741
2,1,2,7,2,10,9,0,10,7,0671469762
7,6,3,4,10,9,5,5,6,3,0373763042
7,1,8,5,0,0,7,9,9,6,1559712104
2,7,7,6,4,7,4,0,7,6,0811825922
6,1,10,2,2,10,9,5,5,2,3462018493
10,4,8,6,8,1,9,9,0,1,0373483651
5,9,6,7,10,5,5,2,8,10,0373270259
1,10,4,2,0,1,5,9,0,10,2858150508
1,9,4,0,10,10,9,3,4,4,067172021X
4,9,8,8,4,5,7,6,5,3,0563405767
2,3,2,7,5,5,0,4,7,10,0352323108
1,2,8,3,10,9,4,10,6,4,0865474397
1,6,10,5,10,8,1,1,7,9,0764307983
10,0,7,4,0,9,10,0,5,9,0935304681
10,1,1,0,0,3,4,3,5,7,0004720164
10,10,1,0,1,9,10,5,10,3,1563262509
6,1,0,4,8,5,5,0,0,3,1569318964
1,2,10,5,9,0,10,10,9,1,1591162157
3,5,2,8,9,3,6,10,4,5,0140241728
8,8,5,1,8,10,1,1,1,6,0060575913
10,3,7,7,0,0,3,1,2,9,0192821342
1,9,8,5,6,5,0,4,2,9,0702221333
7,6,8,0,1,1,0,7,3,6,0871135582
9,0,7,10,7,10,9,2,8,4,0812534891
4,4,0,9,1,0,1,8,8,4,0471835765
3,1,5,8,7,9,3,5,10,8,0452273749
9,9,10,3,8,7,2,8,4,0,8420726346
10,7,4,4,1,8,5,10,9,2,8423972569
6,1,6,10,1,10,4,9,9,8,8440644574
8,5,2,3,3,8,3,3,4,5,840149964X
7,0,4,8,9,3,7,8,0,7,1557100225
7,4,9,1,6,10,10,4,4,5,0060150890
9,7,10,0,2,6,10,8,9,1,0091837367
3,10,3,10,6,4,10,4,6,1,0330296671
7,5,4,0,1,5,5,10,8,10,0195084160
5,0,6,2,7,5,2,2,7,5,0140166025
1,2,5,6,3,7,2,5,6,7,3518390457
10,3,4,5,0,8,2,1,10,6,0340767316
10,10,3,3,9,8,6,8,0,2,0439286824
9,10,9,5,10,0,4,3,3,6,0807403105
4,6,0,10,8,7,6,9,1,10,0312271921
5,3,2,7,3,2,10,4,8,9,0060392916
2,8,3,9,3,1,7,3,2,2,037541293X
0,7,10,4,4,3,4,4,8,10,0451523687
5,8,7,2,1,5,1,2,2,0,0439284856
4,7,8,6,4,7,8,8,8,10,0590509624
1,2,1,10,10,4,2,8,1,4,1569750254
4,4,0,9,6,1,1,8,0,8,0807217913
5,4,4,4,5,6,10,8,1,3,0441008135
10,4,5,6,2,2,8,8,1,3,0830640355
3,4,1,10,10,3,10,2,10,5,2070413837
3,0,2,7,2,6,1,4,6,0,0446969516
10,0,10,7,1,10,3,2,4,1,0345426118
5,7,4,6,4,5,8,10,9,10,0151001804
0,9,8,2,9,2,3,7,0,3,0192800329
6,2,6,10,4,9,10,8,7,10,0310228980
2,3,6,1,9,10,5,8,8,5,1555602711
5,5,10,9,5,2,3,5,9,0,068486813X
0,6,0,4,9,10,7,5,2,1,0446602043
1,3,8,8,0,4,8,3,10,6,0375802959
10,5,3,9,10,6,6,1,6,8,1572232684
5,5,10,5,1,5,5,8,1,8,1591162297
4,8,9,9,1,4,10,1,4,6,076073979X
6,10,6,4,6,5,6,4,1,8,0552146455
1,2,8,1,7,2,5,8,9,9,030709930X
2,8,6,4,7,5,6,2,9,10,0140547452
5,10,2,6,9,5,9,7,7,5,0393058581
1,9,9,5,0,5,5,5,8,3,0071350209
10,6,10,2,7,1,1,4,0,0,0889952396
10,2,5,9,5,7,6,0,0,3,051512558x
0,0,9,0,10,2,9,1,10,9,0394351371
7,6,9,7,3,8,4,6,3,0,0061076163
10,7,8,8,9,7,0,2,4,6,1573222631
7,0,4,2,6,5,0,10,1,4,0743241169
4,0,10,3,8,8,4,6,10,1,0871318083
0,1,3,5,2,1,6,7,8,10,0380808625
9,7,1,2,0,0,5,2,3,9,0060520124
7,4,10,5,8,10,10,1,2,4,0312063148
1,7,1,3,2,3,3,5,9,9,0312018282
9,8,2,0,7,6,1,4,9,3,0156001918
8,3,4,7,2,5,5,6,8,10,0451458974
2,4,4,4,5,0,8,2,5,3,0809294788
6,7,3,9,5,9,6,9,6,8,0806938668
7,2,3,8,10,6,6,0,1,0,1551430010
3,3,4,4,0,6,5,7,3,0,155054859X
2,8,9,6,1,2,1,3,1,3,0888821913
10,6,7,9,5,10,8,5,10,10,0767901347
2,0,8,2,0,10,1,2,7,7,0140507280
1,5,1,6,9,10,10,2,7,2,0373121563
9,5,0,7,6,0,6,10,4,1,0140092331
0,1,5,1,5,7,7,5,4,3,0151009082
5,4,9,3,5,8,8,7,9,0,0316777161
8,4,10,2,7,7,8,1,9,3,0060192313
9,1,5,0,9,2,1,6,7,1,0316817333
8,10,0,1,2,1,0,7,0,4,059044932X
10,5,6,2,10,6,7,9,2,4,0385417381
0,8,7,2,3,0,0,5,5,8,0590463853
4,2,5,7,6,10,9,2,0,3,0373310196
5,3,4,9,6,4,4,1,0,3,076131346X
10,9,7,2,5,9,1,8,8,3,344243386X
10,7,1,9,1,5,1,0,9,1,0300059434
1,4,5,10,2,7,1,9,2,3,0774806869
4,4,5,3,9,10,6,7,3,8,0752416715
5,7,8,0,4,6,9,1,10,6,3423124253
6,2,8,6,9,10,4,6,6,5,0312280564
3,7,1,7,4,6,2,6,8,6,0307262073
0,8,6,1,4,10,9,1,6,8,0395506514
3,2,5,7,7,7,4,10,5,1,0061053864
5,4,2,7,3,1,10,2,1,1,1560765941
2,6,9,0,9,5,10,0,2,3,2020482401
7,1,6,2,0,5,1,2,5,2,0070521824
4,2,6,6,0,5,2,6,0,9,0131115510
2,9,1,7,7,10,8,8,10,1,0078824907
6,6,3,5,0,5,0,4,3,5,0064430871
10,10,4,4,2,9,1,6,9,7,3785711204
4,8,0,2,7,4,1,9,8,0,0786010916
2,3,6,3,10,1,1,9,0,6,0060250615
8,9,1,6,7,2,3,8,3,5,0395900239
7,9,1,0,6,0,3,4,1,9,3552049010
3,10,10,9,10,6,3,10,0,9,344244103X
3,10,5,4,3,1,9,10,5,5,156414013X
5,3,7,0,9,7,7,4,8,8,0465068715
9,3,1,0,7,7,10,6,10,2,0684196697
2,9,7,10,7,1,0,0,10,0,0373872534
2,0,7,7,8,3,7,6,3,0,2290309311
10,2,7,7,1,6,0,3,6,3,0399239901
3,10,6,0,4,5,6,6,6,1,0385313276
5,8,6,6,1,6,8,2,1,5,0393311406
1,0,9,3,8,9,2,2,5,5,0445408936
7,9,5,7,7,6,4,3,0,5,0676600727
7,10,3,6,2,4,6,10,8,8,1840811285
6,3,5,3,2,8,4,7,2,8,1859675352
0,1,3,1,8,6,1,10,10,3,8838470952
5,1,8,2,1,3,4,3,2,2,8831779583
2,2,5,3,6,6,3,0,8,6,0800706080
5,4,8,8,9,10,5,7,6,0,0843928093
1,8,9,3,10,2,1,7,6,8,0871138204
2,0,8,4,4,2,7,7,0,3,0671864262
5,8,1,6,9,0,9,3,9,10,0786709669
6,2,2,3,7,2,7,9,8,7,043400796X
7,8,3,2,7,0,9,0,3,9,0964077507
2,9,1,8,4,2,8,7,3,9,0671244248
4,10,4,7,6,2,5,5,1,0,349912971X
6,2,4,7,4,10,4,4,10,6,0395850827
1,0,10,3,4,6,0,8,10,9,0380885344
3,5,10,0,8,3,4,7,5,9,207042202X
2,9,7,5,1,4,2,3,8,2,0192836005
4,7,8,6,10,3,8,1,1,3,0061060186
1,2,4,2,0,10,2,5,2,8,0312929633
2,10,2,2,4,6,4,8,5,0,043942075X
8,2,7,2,7,3,0,10,5,6,068985580X
7,5,0,4,8,2,4,5,4,3,0374154694
1,4,9,0,0,7,3,0,1,4,0446612146
6,4,10,9,5,6,2,10,9,4,0689855796
7,10,5,1,8,1,5,10,1,9,0689855788
6,0,3,7,8,9,2,8,7,3,0310276810
0,9,4,10,6,4,10,4,4,2,0671040707
5,10,3,9,1,3,5,5,10,8,3499234742
7,4,9,2,3,4,0,8,3,7,0345419626
4,10,4,1,7,10,9,6,1,10,0312265441
5,8,7,9,2,6,3,10,3,6,0060120916
10,6,10,0,10,0,5,1,2,1,0590037102
1,7,7,5,2,4,6,4,6,9,0070030081
6,3,9,9,5,8,3,9,0,7,0671255622
3,7,10,8,7,0,8,4,7,5,0395366968
6,2,8,8,9,1,3,3,0,3,0879040556
2,10,10,1,5,2,9,8,8,10,0805036253
7,7,1,10,5,3,9,1,1,9,0425091465
6,10,0,7,4,9,7,1,0,1,0866119884
5,3,7,8,8,4,5,10,10,6,0226509559
3,9,2,1,9,3,8,4,0,4,0140297790
5,9,5,4,7,4,10,9,2,2,0413724506
3,9,7,8,6,1,8,5,5,5,0385503024
0,8,5,6,0,4,2,8,1,3,0553066978
2,8,2,0,7,0,10,0,6,8,0553762818
3,9,3,4,4,1,8,9,8,8,0062514822
8,0,7,7,3,9,0,0,0,2,0441005942
9,2,3,10,1,10,10,8,9,8,1859848435
9,6,1,2,7,8,3,8,3,1,0061006793
6,8,1,7,5,8,4,0,4,9,0380585944
6,10,6,3,9,5,5,10,9,9,0060230045
0,4,6,4,7,0,8,1,7,4,0586207643
9,6,10,10,6,0,7,2,3,2,0385729693
10,1,6,9,4,6,0,9,1,5,188164992X
5,2,9,0,2,3,0,6,2,7,0312863349
6,5,7,8,1,9,8,9,4,0,0553265822
0,6,5,9,8,0,9,9,9,9,0812532120
6,7,9,3,0,10,10,2,1,2,038511186X
5,9,2,9,3,0,5,1,3,4,1570362777
4,3,2,3,2,2,3,8,8,7,0451408659
3,1,8,5,7,3,7,5,5,5,0373165129
8,0,0,4,0,9,8,3,1,2,006621369X
8,10,7,2,7,3,5,3,10,4,0140556834
9,8,1,8,2,4,6,1,3,0,1853263222
10,2,5,1,7,6,2,0,9,3,0140512810
3,10,4,2,10,1,1,7,6,0,0044409702
8,2,2,0,10,3,9,10,1,2,0763601764
10,0,2,3,5,2,10,5,1,10,0060282347
7,4,0,5,2,3,9,7,7,10,0762101326
7,4,0,8,10,8,7,10,2,5,042507627X
6,3,9,6,8,5,1,5,2,6,0711208050
2,7,10,10,4,2,0,4,9,9,0201106736
10,2,3,9,3,2,5,5,0,3,0446393142
0,6,6,5,10,1,3,2,10,7,0373094639
1,9,1,0,8,2,7,6,0,10,0373094752
5,7,5,8,9,2,5,9,3,9,0806520744
2,7,6,6,4,0,5,5,2,4,1557820589
8,6,7,8,5,4,9,4,4,3,0960464204
1,6,6,7,7,10,7,8,5,3,0486414272
1,4,5,6,5,3,3,6,0,2,0889841403
9,1,1,6,4,2,8,8,2,1,0448420473
2,8,7,2,3,4,3,10,1,10,0385095341
8,1,4,10,8,7,0,2,9,8,0195283309
2,10,3,2,6,8,3,8,1,1,0850302889
8,6,4,4,8,10,3,10,0,5,0130957836
2,1,3,8,7,6,1,0,6,9,0060443618
4,10,7,4,9,4,7,8,1,7,0340656441
6,7,2,3,6,4,6,5,3,1,0060927690
5,5,5,0,5,1,9,4,6,9,0060679611
0,4,8,2,1,9,1,2,0,1,0140468374
5,7,3,1,4,2,4,2,10,3,0151008353
4,6,1,5,5,5,6,10,2,4,0394537785
8,8,6,8,2,6,0,6,2,2,0738203866
6,7,3,0,4,9,3,8,2,3,0071407995
9,2,2,6,4,4,3,9,7,0,0335098622
10,8,10,8,10,4,0,1,1,5,3547775078
9,8,2,7,1,4,3,4,3,0,3596147891
0,5,7,6,3,4,7,5,7,5,3442350042
7,3,9,1,2,4,3,4,0,0,0394724534
1,10,1,7,9,3,5,1,0,6,0140926682
3,3,1,8,1,4,5,2,10,2,0860689840
5,4,4,4,8,7,3,5,4,10,0312206399
5,10,7,5,5,1,6,2,6,4,014095144X
3,9,0,7,1,9,7,6,2,10,0060288906
6,0,4,1,1,2,6,1,3,3,0140076190
0,6,3,0,2,7,3,0,6,7,0312302592
4,8,6,3,8,5,10,7,1,4,0452010373
2,4,7,5,0,6,9,0,0,3,0060165413
8,7,9,2,5,0,9,0,5,4,190168041X
5,8,4,1,0,10,1,7,0,5,0340044098
4,9,10,8,3,4,4,10,1,10,009947560X
1,8,2,5,3,3,4,4,6,6,0192833049
0,5,3,1,5,6,1,1,9,10,0439295750
6,8,2,2,7,1,8,6,7,8,0671698680
2,5,7,0,5,2,7,8,4,1,0352333650
6,5,5,0,0,5,5,3,7,8,0732257174
5,9,7,7,1,3,0,0,5,6,0297816993
4,7,8,3,0,5,0,1,10,3,0312868383
3,5,7,2,5,2,1,3,3,1,3426871815
10,2,8,9,8,9,6,1,4,7,2070360571
0,0,10,10,5,6,6,2,9,3,3442761263
8,10,9,3,4,5,6,4,6,1,8445073346
6,4,9,4,10,5,8,3,4,4,0946609691
2,2,0,3,8,1,9,3,8,8,0789715236
7,1,10,2,5,1,2,0,3,10,1854710060
5,0,0,7,6,6,6,4,3,6,0345371038
10,2,8,1,0,7,5,3,9,8,044105000X
4,10,0,0,6,0,5,6,10,9,0345350774
4,2,2,1,10,0,10,7,8,1,0883657961
3,2,3,3,7,10,2,2,5,10,0670859567
2,4,3,10,3,1,8,4,4,6,0762100354
2,5,0,4,4,8,4,7,2,10,8475098150
5,1,8,5,4,8,0,2,1,8,0571173853
10,5,10,5,4,3,3,1,6,5,0142001333
2,6,8,9,0,10,9,7,1,0,0373023553
8,1,6,6,0,9,0,6,5,3,0345303717
2,4,4,10,2,5,2,3,2,5,0938179004
8,2,0,6,4,3,2,6,1,10,0393305562
3,1,9,7,2,4,10,3,4,3,0396086187
7,5,0,4,0,2,10,5,8,2,0698114213
3,9,0,9,1,6,7,0,8,5,1560765682
0,3,3,6,0,9,8,0,9,2,044022862X
0,0,3,1,8,0,2,1,0,10,0553235729
8,4,10,5,7,6,6,8,2,9,0930330846
7,5,7,3,0,10,2,9,2,0,1879181177
4,5,8,7,3,5,2,0,8,7,0806523352
5,2,10,4,8,6,1,5,8,10,8445904116
10,9,0,4,8,2,2,9,8,2,0879979232
10,8,9,2,7,9,8,2,0,8,0393314928
6,5,3,4,6,8,5,3,3,9,0821764403
2,1,3,5,0,1,7,2,0,1,3442728606
2,1,3,3,10,9,1,0,2,3,2253170895
10,5,4,1,3,5,3,10,10,6,0132422077
5,5,9,1,10,6,8,5,7,5,1575664038
5,3,5,9,3,9,5,0,6,1,0688111831
5,8,9,2,3,4,7,9,5,7,3704320862
2,2,8,5,7,3,4,8,6,4,0060461519
6,10,8,2,2,3,10,9,6,4,0811828352
4,3,7,2,1,3,7,3,7,4,0883962365
8,1,7,6,1,4,5,8,10,7,0380976986
6,10,0,9,2,0,9,5,2,1,0044407955
9,1,7,0,8,6,0,4,4,1,0307627632
0,6,8,7,6,3,9,6,7,8,0330334522
8,4,4,5,7,2,2,10,4,10,0660502852
0,4,8,4,6,9,8,7,4,1,3802528298
4,9,7,10,0,9,3,0,4,1,0684163403
1,6,3,1,10,2,2,1,6,0,0375815376
8,4,3,2,2,2,0,1,10,6,0451182790
2,5,3,9,4,7,1,9,4,1,0060916966
8,1,0,3,6,1,10,9,8,0,0851157394
0,7,4,8,7,5,3,5,1,4,0752208195
9,2,2,0,10,7,9,2,0,3,0004709950
0,0,0,1,0,5,6,0,9,0,0671319590
10,9,8,8,0,10,7,2,6,0,0380771578
6,10,0,2,6,0,8,4,1,3,1854793500
7,3,9,4,1,4,6,8,7,9,0060391189
10,5,8,6,2,10,0,4,8,7,0345407512
5,7,7,2,5,6,1,10,6,9,0743487656
5,1,1,5,2,5,8,9,0,2,0722534515
1,10,2,1,2,3,6,1,1,1,1562828819
5,7,3,9,2,8,0,9,1,6,0789203472
2,8,0,8,5,0,8,8,9,10,0374208603
4,6,2,7,2,9,6,3,4,6,0940642255
1,3,6,2,3,9,7,2,8,4,0886466075
1,7,9,7,0,8,1,3,5,8,1562010719
0,8,7,6,1,6,1,8,3,1,0787101117
4,8,3,4,7,2,5,0,2,7,0020715609
9,9,5,9,3,7,2,1,9,7,0140586156
3,8,10,2,8,9,5,4,1,10,3596124123
5,3,4,10,5,6,3,10,7,4,3548255876
6,5,10,10,4,6,10,3,6,2,0373077238
7,9,3,3,0,7,4,8,2,4,0373074093
3,10,6,9,4,1,5,3,5,0,0676972616
10,0,3,6,10,6,0,4,5,4,0312263805
6,5,4,4,8,2,8,10,1,9,8423953262
6,5,7,8,5,1,9,3,2,2,8477205426
4,9,0,8,3,6,6,6,10,4,3446138110
3,3,4,5,9,6,4,8,8,0,2226118330
4,1,3,10,6,9,5,6,2,4,0671781707
5,10,5,5,8,5,1,8,3,6,0679453024
5,8,9,2,7,4,5,2,2,6,0316030864
5,1,9,7,4,6,2,9,4,2,055326690X
2,0,10,2,6,10,8,0,3,9,0421726903
6,5,3,10,2,5,3,4,1,8,0421767308
1,3,7,6,3,7,10,5,7,3,1850510091
4,3,6,3,4,8,7,1,6,1,1854312138
9,2,0,1,2,4,5,6,4,4,0393979296
10,7,0,8,2,10,5,3,1,5,031032940X
9,7,3,7,6,0,4,7,5,8,0312966687
10,6,1,0,8,4,1,10,3,9,0515130176
5,8,7,5,3,9,4,10,10,3,0198128169
3,7,3,10,2,1,9,0,4,3,0434239011
9,8,8,10,4,4,5,3,5,7,0671631799
4,7,7,2,5,0,4,6,4,2,039576341X
1,1,8,1,6,8,2,6,0,5,0439079462
10,1,9,0,4,5,10,1,3,2,0915943158
0,0,2,1,1,9,4,4,6,4,0192835440
2,9,5,2,7,5,6,2,10,6,0394620011
8,7,10,1,9,9,1,6,9,3,0764501127
8,5,8,10,2,5,5,7,6,2,0918526736
0,1,10,9,1,0,3,5,3,3,0020404417
10,8,1,0,6,4,4,1,5,4,0385194056
4,5,1,4,10,0,7,0,6,5,0439567629
7,4,10,5,3,9,9,0,10,6,3423300817
1,0,0,0,1,0,3,9,9,10,1858498163
6,9,2,8,1,1,6,8,5,10,0374109648
0,5,3,4,3,2,1,1,9,10,0007143907
3,2,10,5,9,2,2,3,4,10,2253049980
8,10,4,0,8,1,3,9,5,8,051788500X
1,8,8,0,10,5,5,8,5,1,0060158735
7,0,4,9,2,10,5,4,9,3,0345460367
2,0,7,10,4,7,8,7,5,9,0275337405
7,4,8,5,1,6,0,9,0,7,0876054718
4,10,9,8,5,0,5,0,4,2,1900924498
9,9,8,0,5,2,8,1,10,6,0874830982
8,2,2,2,0,8,8,5,8,8,0553572628
0,2,2,0,5,3,7,5,3,4,0394587847
1,9,0,6,9,2,2,5,2,6,0321091965
6,4,0,8,1,3,9,9,1,0,8450547911
0,0,6,10,8,0,9,5,10,4,1584856572
2,1,1,1,6,3,6,9,0,9,0316109215
3,8,6,9,5,6,1,0,9,8,0393321320
1,1,2,2,2,3,10,0,10,0,1575251450
3,0,3,1,6,5,1,1,0,3,1563523825
1,4,3,0,4,4,4,1,3,4,0373872690
10,10,5,6,9,10,2,2,9,1,044001266X
8,0,2,2,7,5,2,0,2,3,037344141X
0,2,3,6,3,0,8,5,8,6,0373099959
3,0,6,8,5,0,8,6,0,3,3423102500
4,1,2,1,3,6,4,6,0,2,0060188901
1,0,4,2,7,4,4,6,7,0,1550170481
4,8,10,8,6,3,1,4,3,0,0895946688
6,2,5,4,3,2,8,4,9,6,0805421475
3,0,1,9,4,7,7,7,8,1,0718001702
3,10,9,5,5,4,1,7,0,0,1579544290
0,8,4,1,10,0,3,10,1,2,0060167408
1,7,2,1,5,6,8,10,9,3,0441066615
4,10,5,2,2,2,4,10,5,8,0340545976
8,4,7,6,3,0,2,10,9,4,0312186436
9,2,10,3,8,8,10,8,8,0,0747530386
8,10,10,1,7,8,7,8,4,9,0821758586
6,10,2,3,3,9,3,10,7,1,0812502493
1,4,5,3,6,9,3,7,1,9,0743224558
3,10,6,4,9,10,1,2,3,4,0261666517
6,2,8,9,2,4,4,6,5,10,0786881550
2,0,5,10,5,3,1,8,5,0,0718135334
7,9,6,10,10,5,10,10,0,9,0373074514
4,3,6,1,0,6,7,4,7,3,0060219602
7,10,2,6,5,0,4,10,3,5,0590404083
8,3,1,7,0,5,3,5,2,8,0679759409
2,2,4,6,5,6,8,2,4,4,0028642260
2,10,9,8,8,5,4,3,3,4,0942320263
1,7,6,6,0,7,10,0,8,5,0803294069
7,0,5,0,2,1,1,3,6,2,0786830204
6,8,3,6,0,1,7,2,4,7,0679722432
4,0,1,9,10,2,9,1,8,4,0553487167
0,10,10,10,7,2,10,8,8,5,0786220392
3,8,10,8,1,9,5,10,3,2,0091876044
9,5,10,7,8,8,1,7,10,7,009182947X
4,3,8,3,9,3,2,9,2,2,0340803258
10,6,4,8,1,3,1,10,7,3,0425095932
0,9,2,6,2,4,1,7,3,0,0192831305
3,7,8,0,5,3,10,7,0,4,0312121903
0,3,1,9,8,1,3,2,0,0,0786862238
1,7,1,0,5,0,9,8,5,9,0525467815
5,0,6,2,0,8,7,3,2,1,0590255185
1,10,2,0,9,6,1,5,5,10,0312613954
3,3,0,10,5,7,9,3,0,3,059600348X
1,3,7,2,4,9,10,1,8,2,0789708884
0,6,10,4,8,2,10,0,6,7,0764508563
10,1,1,8,3,0,8,8,5,5,0596002726
8,1,8,3,3,8,6,9,4,7,078971079X
0,6,3,1,1,10,8,5,10,3,0819309648
1,6,8,1,3,0,0,2,0,3,0380537516
5,4,8,10,1,1,2,3,8,10,0862815517
5,8,4,8,8,0,8,6,10,7,0930031113
2,0,3,0,0,3,7,0,9,9,0803707029
8,5,4,8,8,8,2,7,9,3,0590415352
3,6,7,3,10,9,5,0,1,4,0802400086
3,2,10,5,9,5,10,9,7,1,0451518497
6,6,1,5,4,1,8,7,6,5,0425073009
4,8,4,5,2,8,10,7,8,0,0312856660
0,1,3,9,4,6,3,0,7,10,0671694014
2,8,1,10,0,9,7,2,0,10,1556613849
2,7,10,3,9,10,6,7,6,0,0826468500
3,9,8,6,0,7,3,6,5,6,0373611056
9,9,0,5,2,9,3,0,9,7,0439216648
1,2,6,1,3,6,2,1,7,1,0060568488
9,6,10,2,3,5,10,2,0,7,0345379748
3,0,1,5,0,8,6,7,7,5,3421056072
7,6,0,2,8,7,4,0,1,9,3442449154
9,8,9,7,8,1,2,2,0,1,2038711038
9,4,6,5,1,7,3,10,1,3,2715812647
7,0,10,8,7,7,9,8,6,10,2277239755
8,0,0,3,1,7,0,3,10,10,2743600217
8,1,5,3,3,5,9,3,8,7,3446218718
7,4,5,0,0,8,3,2,4,8,0006705294
8,2,6,2,2,3,1,5,4,9,3429017033
9,1,9,1,1,3,2,8,4,0,0586057927
1,6,7,5,6,1,5,5,3,10,0373026463
3,1,2,9,5,3,2,0,10,10,0373026056
10,2,0,3,3,10,0,6,4,0,3442430488
4,6,5,9,4,7,8,0,5,1,8408014692
7,4,0,4,9,4,1,3,5,0,0263817113
10,8,6,5,0,7,7,3,3,0,3442447542
8,7,9,6,1,6,3,2,10,9,0152296786
3,9,5,6,1,6,9,1,10,1,0613279387
0,10,6,0,2,10,7,0,5,1,0064451798
8,1,5,3,8,0,0,9,2,10,0471044601
5,2,6,8,9,1,3,2,5,4,0060579447
2,8,7,2,9,4,4,4,7,2,3499201445
2,7,8,4,9,7,4,3,1,10,076454280X
3,1,6,6,8,3,4,10,3,3,037550351X
4,2,8,6,0,0,0,2,8,7,0865714711
8,4,6,9,8,4,7,7,2,4,1853041033
7,9,2,2,5,6,6,5,6,6,0743437594
3,7,7,1,9,4,1,2,2,4,0590470094
7,2,6,4,9,9,9,3,1,5,0849917832
3,3,4,8,0,4,4,1,2,3,1561632074
0,9,2,0,0,8,3,3,3,10,1572240504
8,10,7,3,5,1,5,0,4,7,0563212861
0,10,1,2,6,7,3,7,0,2,0006470033
3,4,10,8,1,6,2,9,1,8,0590738054
2,7,0,4,4,5,6,2,4,7,3423243090
5,1,6,2,9,8,3,10,3,3,3442131790
9,9,7,0,2,7,6,5,6,0,0140299947
7,3,0,3,1,4,0,0,4,1,0789420473
8,9,6,3,6,7,7,7,4,6,0800632818
10,6,1,2,10,1,2,8,6,3,0821728806
7,6,9,5,3,4,9,7,2,10,0060247568
2,4,8,4,0,4,8,6,8,9,1579590071
9,4,2,1,8,4,10,0,1,1,0670880825
3,5,7,2,9,9,5,3,7,8,8838906262
8,5,1,1,9,8,4,6,5,8,3788602627
4,7,3,6,8,1,8,7,9,0,0789714426
9,6,4,4,6,10,9,3,0,5,0330393103
0,10,0,7,3,4,9,9,0,9,0449201457
6,10,1,5,8,1,5,4,1,8,0671795708
1,0,8,8,8,7,3,8,1,0,0156678977
